Source Data for Figure 6 
red:
Index	Real(z_j)	Imag(z_j)
132	0.497303525136	0.456708319086
133	0.497398401245	-0.435418536949
134	0.497398401245	0.435418536949
135	0.497480888329	-0.415313240710
136	0.497480888329	0.415313240710
137	0.497552931263	-0.396250578198
138	0.497552931263	0.396250578198
139	0.497616097731	0.378111525391
140	0.497616097731	-0.378111525391
141	0.497671670418	0.360795206792
142	0.497671670418	-0.360795206792
143	0.497720714553	0.344215354400
144	0.497720714553	-0.344215354400
145	0.497764128418	0.328297588287
146	0.497764128418	-0.328297588287
147	0.497802681901	-0.312977300232
148	0.497802681901	0.312977300232
149	0.497837046598	-0.298197986793
150	0.497837046598	0.298197986793
151	0.497867819912	0.283909922030
152	0.497867819912	-0.283909922030
153	0.497895544913	0.270069090192
154	0.497895544913	-0.270069090192
155	0.497920727297	-0.256636319697
156	0.497920727297	0.256636319697
157	0.497943850451	-0.243576574711
158	0.497943850451	0.243576574711
159	0.497965389480	-0.230858371335
160	0.497965389480	0.230858371335
161	0.497985824922	0.218453293342
162	0.497985824922	-0.218453293342
163	0.498005656864	0.206335588155
164	0.498005656864	-0.206335588155
165	0.498025420157	-0.194481828203
166	0.498025420157	0.194481828203
167	0.498045701536	-0.182870626074
168	0.498045701536	0.182870626074
169	0.498067159558	0.171482394523
170	0.498067159558	-0.171482394523
171	0.498090548485	0.160299144476
172	0.498090548485	-0.160299144476
173	0.498116747484	-0.149304315939
174	0.498116747484	0.149304315939
175	0.498146796916	0.138482638393
176	0.498146796916	-0.138482638393
177	0.498181943854	0.127820018967
178	0.498181943854	-0.127820018967
179	0.498223699503	-0.117303458901
180	0.498223699503	0.117303458901
181	0.498273911528	-0.106921002082
182	0.498273911528	0.106921002082
183	0.498334854322	0.096661724889
184	0.498334854322	-0.096661724889
185	0.498409338847	0.086515786544
186	0.498409338847	-0.086515786544
187	0.498500838521	-0.076474577923
188	0.498500838521	0.076474577923
189	0.498613611415	0.066531042876
190	0.498613611415	-0.066531042876
191	0.498752750930	0.056680314728
192	0.498752750930	-0.056680314728
193	0.498923953972	-0.046920932256
194	0.498923953972	0.046920932256
195	0.499132370955	-0.037257057495
196	0.499132370955	0.037257057495
197	0.499378711617	0.027701981645
198	0.499378711617	-0.027701981645
199	0.499648241558	-0.018280861658
200	0.499648241558	0.018280861658
201	0.499888580087	-0.009020217869
202	0.499888580087	0.009020217869

blue:
Index	Real(z_j)	Imag(z_j)
1	-1.499928890708	-0.009141243349
2	-1.499889662859	0.009149450863
3	-1.499761360019	-0.018390192841
4	-1.499615698385	0.018428609394
5	-1.499542329719	-0.027796298488
6	-1.499311009251	0.027853013410
7	-1.499287751320	-0.037354199800
8	-1.499069750257	0.037378433035
9	-1.499009522812	-0.047035782769
10	-1.498925960863	0.046990514256
11	-1.498845449716	0.056710923464
12	-1.498761372389	0.066559206526
13	-1.498745615503	-0.056803231295
14	-1.498636175722	0.076531476590
15	-1.498549982213	-0.066634591568
16	-1.498484387964	0.086606000253
17	-1.498449372902	-0.076544721181
18	-1.498414538203	-0.086565293876
19	-1.498390225451	-0.096711919289
20	-1.498348387864	0.096764679044
21	-1.498344060426	-0.106983063609
22	-1.498279229112	-0.117375778841
23	-1.498259572845	0.107013356774
24	-1.498216006622	0.117377919085
25	-1.498215059965	-0.127895250185
26	-1.498193394080	0.127883363817
27	-1.498171011582	0.138543874852
28	-1.498165045024	-0.138555321136
29	-1.498142977481	0.149367904432
30	-1.498129922369	-0.149373417783
31	-1.498112673774	0.160365249926
32	-1.498103630052	-0.160366120997
33	-1.498084232159	0.171549650941
34	-1.498080662535	-0.171548762067
35	-1.498058999329	0.182938006559
36	-1.498058524101	-0.182937095159
37	-1.498036659149	-0.194548535490
38	-1.498036206120	0.194549016327
39	-1.498014979510	-0.206402491248
40	-1.498014553204	0.206402656084
41	-1.497993230821	-0.218520367588
42	-1.497993011280	0.218520397310
43	-1.497970971904	-0.230925637880
44	-1.497970889740	0.230925631993
45	-1.497947696366	-0.243644078105
46	-1.497947672921	0.243644070113
47	-1.497922900497	-0.256704109610
48	-1.497922895670	0.256704105299
49	-1.497896092570	-0.270137214875
50	-1.497896092107	0.270137213126
51	-1.497866781016	0.283978425858
52	-1.497866780863	-0.283978426465
53	-1.497834454655	0.298266913177
54	-1.497834454548	-0.298266913369
55	-1.497798567185	0.313046689271
56	-1.497798567147	-0.313046689329
57	-1.497758517936	0.328367480490
58	-1.497758517927	-0.328367480507
59	-1.497713629935	0.344285790696
60	-1.497713629935	-0.344285790700
61	-1.497663128703	-0.360866227852
62	-1.497663128703	0.360866227851
63	-1.497606112242	-0.378183172344
64	-1.497606112242	0.378183172344
65	-1.497541510924	-0.396322894406
66	-1.497541510924	0.396322894406
67	-1.497468035875	-0.415386271573
68	-1.497468035875	0.415386271573
69	-1.497384113554	-0.435492331340
